,ISBN,Publisher,Dewey,LC,Title,Number of Pages,Publish Place,Subject Place,Subject,Publish Date,on_NYT,publisher_id,publishplace_id,dewey_id,publisher_freq,publish_place_freq,dewey_freq,Author,author_id,author_frequency
4397,039915566X,G. P. Putnam's Sons,813/.54,PS3557.R489137 H665 2009,The honor of spies,340.12267196424136,New York,13.66666667,209.2727273,2009.0,1,1253,270,345,46,729,667,William E. Butterworth (W.E.B.) Griffin,1296,8
4398,052595130X,,,,Deeper than the Dead,340.12267196424136,,46.0,169.5882353,2005.0,1,0,0,0,0,0,0,Tami Hoag,427,6
4399,61231428,William Morrow,813/.54,PS3568.O5398 A79 2010,Altar of Eden,398.0,New York,0.0,334.75,2010.0,1,1614,270,345,65,729,667,James Rollins,1294,10
4400,1416565159,Simon & Schuster,813/.54,PS3558.U494 I3 2009,"I, sniper",340.12267196424136,New York,0.0,228.66666669999998,2009.0,1,470,270,345,62,729,667,Stephen Hunter,522,5
4401,1439107947,Atria Books,813/.54,PS3554.E9273 D39 2009,Days of gold,376.0,New York,4.0,349.7142857,2009.0,1,1169,270,345,30,729,667,Jude Deveraux,1635,3
4402,307272400,Alfred A. Knopf,813/.54,PS3570.Y45 N63 2009,Noah's compass,340.12267196424136,New York,0.0,295.8333333,2009.0,1,1344,270,345,35,729,667,Anne Tyler,470,3
4403,765317680,Forge Books,,,Impact,368.0,,0.0,0.0,2010.0,1,650,0,0,1,0,0,Douglas J. Preston,1108,9
4404,385524986,Doubleday,813/.54,PS3554.E4427 N68 2010,Not my daughter,343.0,New York,0.0,266.3,2010.0,1,1337,270,345,38,729,667,Barbara Delinsky,1308,5
4405,399156135,G.P. Putnam's Sons,813/.54,PS3553.R264 F57 2010,The first rule,308.0,New York,22.33333333,156.125,2010.0,1,885,270,345,74,729,667,Robert Crais,1892,5
4406,316065781,"Little, Brown and Co.",813/.6,PS3611.O74927 S93 2009,The swan thieves,340.12267196424136,New York,0.0,192.5555556,2009.0,1,1407,270,287,31,729,205,Elizabeth Kostova,1021,1
4407,052595144X,Dutton,813/.6,PS3562.E78 T74 2010,Treasure Hunt,357.0,New York,15.0,482.2,2010.0,1,793,270,287,34,729,205,John T. Lescroart,284,6
4408,446550000,Grand Central Pub.,813/.54,PS3563.E163 R67 2009,Roses,340.12267196424136,New York,14.0,274.0,2009.0,1,393,270,345,34,729,667,Leila Meacham,118,2
4409,399156119,G. P. Putnam's Sons,813/.54,PS3573.O642 K57 2010,Kisser,291.0,New York,0.0,281.14285710000007,2010.0,1,1253,270,345,46,729,667,Stuart Woods,565,20
4410,60888741,Harper,,,The Burning Land,352.0,,0.0,530.6666667,2010.0,1,1146,0,0,31,0,0,Bernard Cornwell,1078,7
4411,399156127,G.P. Putnam's Sons,823/.92,PR6058.I343 W65 2010,The wolf at the door,306.0,New York,59.0,272.4,2010.0,1,885,270,443,74,729,18,Jack Higgins,1455,6
4412,553804863,Bantam Books,813/.6,PS3558.O587 B6 2010,Blood ties,311.0,New York,0.0,176.76923080000003,2010.0,1,121,270,287,24,729,205,Kay Hooper,668,2
4413,61432717,William Morrow,813/.54,PS3554.O719 G37 2009,Gator a-go-go,340.12267196424136,New York,13.0,337.0,2010.0,1,1614,270,345,65,729,667,Tim Dorsey,1491,3
4414,316036226,,,,Worst Case,340.12267196424136,,0.0,0.0,2005.0,1,0,0,0,0,0,0,,0,0
4415,042523567X,Berkley Books,813/.54,PS3558.A443357 F55 2010,Flirt,340.12267196424136,New York,0.0,295.2857143,2010.0,1,1425,270,345,6,729,667,Laurell K. Hamilton,1528,10
4416,312364121,St. Martin's Press,813/.54,PS3558.A4763 W56 2010,Winter garden,340.12267196424136,New York,0.0,455.0,2010.0,1,1442,270,345,69,729,667,Kristin Hannah,1632,5
4417,307394972,Shaye Areheart Books,813/.54,PS3552.O495 S43 2010,Secrets of Eden,370.0,New York,0.0,356.8,2010.0,1,87,270,345,4,729,667,Chris Bohjalian,1799,5
4418,312567456,St. Martin's Press,823/.914,PR6053.O425 P66 2010,Poor little bitch girl,472.0,New York,16.0,464.2,2010.0,1,1442,270,324,69,729,89,Jackie Collins,297,5
4419,61257079,Harper,,,"Brava, Valentine",352.0,,0.0,235.1428571,2010.0,1,1146,0,0,31,0,0,Adriana Trigiani,2110,4
4420,399156194,Amy Einhorn Books/G.P. Putnam's Sons,813/.54,PS3552.L3493 P67 2010,The postmistress,340.12267196424136,New York,15.33333333,207.93333330000002,2010.0,1,246,270,345,1,729,667,Sarah Blake,1584,1
4421,399156208,G. P. Putnam's Sons,813/.6,PS3602.E75146 M53 2010,The midnight house,340.12267196424136,New York,0.0,327.7142857,2010.0,1,1253,270,287,46,729,205,,0,0
4422,038551638X,Doubleday,,PS3569.T6914 D37 2010,A dark matter,397.0,New York,1.0,274.625,2010.0,1,1337,270,0,38,729,0,Peter Straub,2103,1
4423,307271862,Alfred A. Knopf,839.73/74,PT9876.23.A49 K5613 2010,The man from Beijing,365.0,New York,0.0,228.16666669999998,2010.0,1,1344,270,168,35,729,1,Henning Mankell,2137,2
4424,374299048,Sarah Crichton Books,813/.54,PS3569.C497 T47 2010,The three Weissmanns of Westport,292.0,New York,1.0,280.4,2010.0,1,1102,270,345,1,729,667,Cathleen Schine,1066,1
4425,61147958,William Morrow,,,Horns,384.0,,0.0,496.4,2010.0,1,1614,0,0,65,0,0,Joe Hill,1989,2
4426,031258749X,St. Martin's Press,813/.54,PS3566.A539 L37 2010,The last surgeon,340.12267196424136,New York,5.0,189.0,2010.0,1,1442,270,345,69,729,667,"Palmer, Michael",50,3
4427,399156240,G.P. Putnam's Sons,813/.54,PS3568.O243 F36 2010,Fantasy in death,356.0,New York,38.0,229.4545455,2010.0,1,885,270,345,74,729,667,J. D. Robb,526,12
4428,61138037,Eos,,,Black Magic Sanction,496.0,,0.0,538.0,2010.0,1,1089,0,0,3,0,0,Kim Harrison,946,6
4429,399156232,G.P. Putnam's Sons,813/.54,PS3566.A686 S67 2010,Split image,340.12267196424136,New York,25.0,186.0,2010.0,1,885,270,345,74,729,667,Robert B. Parker,1817,10
4430,385343183,Delacorte Press,813/.54,PS3569.T33828 B54 2010,Big girl,323.0,New York,0.0,316.42857139999995,2010.0,1,930,270,345,42,729,667,Danielle Steel,1369,22
4431,758234899,Kensington,,,Apple Turnover Murder ,304.0,,0.0,214.5454545,2010.0,1,829,0,0,2,0,0,Joanne Fluke,66,7
4432,743296435,Atria Books,813/.54,PS3566.I372 H68 2010,House rules,532.0,New York,0.0,203.63636359999998,2010.0,1,1169,270,345,30,729,667,Jodi Picoult,185,6
4433,446563080,Grand Central Pub.,813/.6,PS3607.R348 A64 2010,Abraham Lincoln,340.12267196424136,New York,0.0,370.5,2010.0,1,393,270,287,34,729,205,Seth Grahame-Smith,495,1
4434,451463153,Roc,813/.54,PS3552.I7594 S54 2010,Shalador's lady,476.0,New York,0.0,438.75,2010.0,1,1329,270,345,6,729,667,Anne Bishop,1549,3
4435,399156259,G.P. Putnam's Sons,813/.54,PS3553.U75 S52 2010,The silent sea,340.12267196424136,New York,2.0,210.91666669999998,2010.0,1,885,270,345,74,729,667,Clive Cussler,1502,25
4436,345509080,LucasBooks,,,Star Wars: Fate of the Jedi,352.0,,0.0,398.0,2010.0,1,993,0,0,2,0,0,Aaron Allston,2216,4
4437,399156267,G.P. Putnam's Sons,813/.54,PS3573.H47473 D46 2010,Deep shadow,340.12267196424136,New York,2.0,276.8333333,2010.0,1,885,270,345,74,729,667,Randy Wayne White,1976,7
4438,670021474,Viking,813/.6,PS3620.R93 A83 2010,Angelology,451.0,New York,0.0,219.7,2010.0,1,63,270,287,25,729,205,Danielle Trussoni,262,1
4439,052595161X,Dutton,813/.54,PS3556.A3654 H45 2010,Hell gate,382.0,New York,38.0,272.2,2010.0,1,793,270,345,34,729,667,Linda Fairstein,1190,4
4440,1400068932,Random House,813/.6,PS3619.I56294 M35 2010,Major Pettigrew's last stand,340.12267196424136,New York,0.0,225.125,2010.0,1,803,270,287,32,729,205,,0,0
4441,1594489769,Riverhead Hardcover,,,The Surrendered,352.0,,0.0,0.0,2008.0,1,754,0,0,1,0,0,Chang-Rae Lee,979,1
4442,312380755,St. Martin's Press,813/.54,PS3569.C725 T48 2010,Think twice,374.0,New York,0.0,315.7142857,2010.0,1,1442,270,345,69,729,667,Lisa Scottoline,232,9
4443,553807218,Bantam Books,813/.6,PS3601.L4356 G57 2010,The girl who chased the moon,340.12267196424136,New York,13.0,191.33333330000002,2010.0,1,121,270,287,24,729,205,Sarah Addison Allen,124,3
4444,1414318634,Tyndale House Publishers,813/.54,PS3568.I83165 H47 2010,Her mother's hope,340.12267196424136,"Carol Stream, Ill",0.0,456.66666669999995,2010.0,1,309,306,345,3,2,667,Francine Rivers,2059,2
4445,1416593403,Simon & Schuster,813/.6,PS3612.U897 S69 2010,The Spellmans strike again,388.0,New York,23.66666667,363.0,2010.0,1,470,270,287,62,729,205,Lisa Lutz,1315,2
4446,052595158X,Dutton,813/.54,PS3553.O225 C38 2010,Caught,340.12267196424136,New York,10.0,94.94736842,2010.0,1,793,270,345,34,729,667,Harlan Coben,1443,9
4447,61779725,,,,Bite Me,340.12267196424136,,30.5,688.5,2005.0,1,0,0,0,0,0,0,Christopher Moore,585,4
4448,080211928X,Atlantic Monthly Press,,,Matterhorn,340.12267196424136,,0.0,445.0,2010.0,1,840,0,0,6,0,0,Karl Marlantes,1446,1
4449,399156275,G.P. Putnam's Sons,813/.54,PS3568.O196 S53 2010,Shattered,340.12267196424136,New York,0.0,340.0,2010.0,1,885,270,345,74,729,667,Karen Robards,260,4
4450,61727660,Harper,823/.92,PR6123.I575 M37 2010,The mapping of love and death,340.12267196424136,New York,39.5,276.4,2010.0,1,1146,270,443,31,729,18,Jacqueline Winspear,687,7
4451,044101819X,Ace Books,813/.6,PS3602.R53165 S56 2010,Silver Borne,342.0,New York,0.0,273.1666667,2010.0,1,1204,270,287,14,729,205,Patricia Briggs,1651,6
4452,345505670,Ballantine Books,813/.54,PS3561.E3865 D43 2010,Deception,340.12267196424136,New York,22.33333333,124.31578950000001,2010.0,1,449,270,345,59,729,667,Jonathan Kellerman,95,9
4453,385533411,Nan A. Talese,,,Solar,340.12267196424136,,0.0,140.4117647,2010.0,1,491,0,0,2,0,0,Ian McEwan,80,3
4454,758225644,Kensington Books,813/.54,PS3560.A223 W58 2010b,Without mercy,424.0,New York,5.0,304.5,2010.0,1,692,270,345,7,729,667,Lisa Jackson,608,5
4455,045146317X,Roc/New American Library,813/.6,PS3602.U85 C53 2010,Changes,448.0,New York,6.0,303.6666667,2010.0,1,52,270,287,2,729,205,Jim Butcher,2083,6
4456,1439187312,Simon & Schuster,813/.54,PS3555.V259 W35 2010,The walk,340.12267196424136,New York,2.0,364.8333333,2010.0,1,470,270,345,62,729,667,Richard J. Evans,1873,11
4457,61246263,William Morrow,,,A River in the Sky,340.12267196424136,,1.0,402.0,2010.0,1,1614,0,0,65,0,0,Elizabeth Peters,1620,2
4458,670021601,Viking,813/.54,PS3557.R48998 B586 2010,The black cat,340.12267196424136,New York,59.0,475.33333330000005,2010.0,1,63,270,345,25,729,667,Martha Grimes,859,1
4459,1416533184,Simon & Schuster,813/.54,PS3553.H473 A79 2010,The aloha quilt,340.12267196424136,New York,3.0,227.33333330000002,2010.0,1,470,270,345,62,729,667,Jennifer Chiaverini,1937,9
4460,553807072,Bantam Books,813/.54,PS3552.R698 C37 2010,Cat of the century,340.12267196424136,New York,3.5,231.5,2010.0,1,121,270,345,24,729,667,sneaky pie brown,429,3
4461,1594487510,Riverhead Books,,,Imperfect Birds,340.12267196424136,,1.0,445.33333330000005,2010.0,1,1526,0,0,9,0,0,Anne Lamott,996,1
4462,399156453,G.P. Putnam's Sons,813/.54,PS3552.O87658 N68 2010,Nowhere to run,356.0,New York,6.0,447.33333330000005,2010.0,1,885,270,345,74,729,667,C. J. Box,845,7
4463,670021555,Viking,813/.54,PS3568.O84198 M569 2010,Miss Julia renews her vows,341.0,New York,13.0,369.1666667,2010.0,1,63,270,345,25,729,667,Ann B. Ross,1389,3
4464,1400068649,Random House,813/.54,PS3552.E6996 L37 2010,The last time I saw you,244.0,New York,0.0,339.25,2010.0,1,803,270,345,32,729,667,Elizabeth Berg,1835,3
4465,1439172269,,,,The Shadow of Your Smile,340.12267196424136,,4.0,127.42105259999998,2005.0,1,0,0,0,0,0,0,Mary Higgins Clark,121,11
4466,1400065747,Random House,,,Every Last One,340.12267196424136,,0.0,0.0,2010.0,1,803,0,0,32,0,0,,0,0
4467,1439170258,,813/.54,PS3553.L278 W74 2010b,Wrecked,261.0,,21.4,344.75,2010.0,1,0,0,345,0,0,667,Carol Higgins Clark,1545,4
4468,076531505X,Tor Books,,,A Mighty Fortress,720.0,,0.0,226.33333330000002,2010.0,1,31,0,0,11,0,0,David Weber,635,13
4469,1400069262,Spiegel & Grau,813/.54,PR9199.3.M3855 B43 2010,Beatrice and Virgil,340.12267196424136,New York,0.0,183.33333330000002,2010.0,1,856,270,345,2,729,667,Yann Martel,1582,1
4470,1599951967,,,,The Bride Collector,340.12267196424136,,0.0,0.0,2005.0,1,0,0,0,0,0,0,,0,0
