date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2013-05-19,0385349947,0316154695,0062217208,1594204217,1401943411,0670025445,0307957136,1476706417,147670354X,1400064163,156858671X,0062133438,0393081575,1400066115,1451674775,1250024978,0805096663,1451686579,0547636458,0446505293
2013-05-26,1476726094,0385349947,0316154695,1594204217,038534905X,0062217208,147670354X,1602861765,0670025445,038534662X,1400066115,1476706417,0307594882,0393082415,1451674775,1400064163,0805096663,1608325814,0062213652,156858671X
2013-06-02,0805062904,1476726094,0385349947,0316154695,1594204217,038534662X,147670354X,0061242993,1608325814,038534905X,0670025445,0062217208,1476725160,1400066115,0062272853,1602861765,006114665X,1400064163,0307594084,0805096663
2013-06-09,1594205116,1476726094,0385349947,0316154695,0805062904,1608325814,038534662X,1594204217,0061242993,0670025445,038534905X,0374102414,147670354X,1400064163,0062272853,0062217208,1400066115,0805096663,0062133438,0307594882
2013-06-16,0385349947,1476726094,1594205116,0316154695,0805062904,1608325814,038534662X,0374102414,038534905X,0061242993,1594204217,147670354X,1400064163,0670025445,0525953728,0062272853,0805096663,0307594882,1451686579,0805093079
2013-06-23,1476726094,0385349947,0062242717,0805062904,1594205116,0316154695,038534905X,038534662X,147670354X,0307701220,0374102414,067002581X,1400064163,0451417631,1594204217,1451646070,0307594084,0805096663,0670025445,0061242993
2013-06-30,1476726094,0062242717,0385349947,038534905X,038534662X,1594205116,0805062904,0316154695,1939529220,147670354X,0374102414,1400064163,0805096663,0307701220,067002581X,0805093079,1608871169,0061242993,0670025445,1594204217
2013-07-07,1476726094,0385349947,038534905X,1594205116,0316154695,0062242717,0062071475,0805096663,0374102414,0805062904,1400064163,147670354X,038534662X,067002581X,0307701220,1455503258,1455501352,1594205450,0345549449,1594204217
2013-07-14,0385349947,1476726094,0316154695,038534905X,1594205116,0062242717,1400064163,0805062904,1455503258,147670354X,0374102414,067002581X,0307701220,1455501352,0805096663,1594205450,038534662X,1400069289,0307594882,1608871169
2013-07-21,0385349947,1476726094,0316154695,038534905X,1400064163,0062242717,1594205116,0805062904,147670354X,0307594084,0307701220,1455501352,067002581X,0374102414,1455503258,1476706174,0805096663,1451627696,038534662X,0805093079
2013-07-28,0385349947,1476726094,0316154695,1400064163,1439184496,038534905X,1476746079,0062242717,147670354X,1594205116,0805062904,067002581X,0307594084,0307701220,1455503258,1455501352,0805096663,1400069289,038534662X,0805093079
2013-08-04,0385349947,0399161309,1476726094,140006922X,1594486255,1400064163,0316154695,038534905X,147670354X,0805062904,0062242717,067002581X,1594205116,1476746079,1439184496,0805096663,1451627696,1400069289,1455501352,0805094466
2013-08-11,140006922X,0385349947,0399161309,1476726094,1137278781,1400064163,0316154695,038534905X,1476725950,147670354X,0805062904,0062242717,067002581X,0805096663,1594486255,1594205116,0307587827,1455503258,1451627696,038534662X
2013-08-18,140006922X,0399161309,0385349947,1476726094,1400064163,0316154695,1250029465,1476725950,038534905X,147670354X,067002581X,0805062904,0062242717,0805096663,1594486255,1400069289,1594205116,038534662X,1455503258,1400067553
2013-08-25,140006922X,0385349947,0399161309,007181695X,1476726094,038553292X,1400064163,0316154695,1591845114,1476732329,0670025941,1250029465,1451645163,038534905X,147670354X,067002581X,0805096663,1476725950,0805062904,0385337000
2013-09-01,1451606273,140006922X,0385349947,007181695X,1476726094,0399161309,038553292X,1400064163,0316154695,1476732329,1591845114,147670354X,0670025941,1476752990,038534905X,1250029465,067002581X,1451648537,1451645163,1594486255
2013-09-08,1451606273,140006922X,0385349947,1476726094,0062303996,038553292X,0399161309,007181695X,1400064163,0316154695,147670354X,1451645163,1476752990,1591845114,1250029465,067002581X,1476732329,1451648537,1594486255,038534905X
2013-09-15,1451606273,140006922X,0399161309,0385349947,1476726094,038553292X,0062303996,1476752990,1400064163,147670354X,0812994868,1451645163,1591845114,0316154695,067002581X,1476732329,1451648537,1250029465,1451654421,1400069289
2013-09-22,1476745374,1451606273,1476726094,140006922X,0385349947,1476744831,0399161309,038553292X,147670354X,1400064163,1476752990,0062303996,0805062904,1451654421,1591845114,067002581X,1250041104,1439192367,1250029465,0805096663
2013-09-29,1476745374,0805098208,1451606273,0345534522,140006922X,0385349947,1476726094,0399159215,0062131729,038553292X,0307718964,1451645600,0399161309,1476744831,1400064163,0805082964,1455527084,147670354X,1476752990,0465031013
2013-10-06,1476745374,0805098208,0385349947,140006922X,1476726094,1451606273,031623480X,0345534522,1451668724,0385350880,1451654421,0385536615,0399159215,038553292X,0307718964,0399161309,147670354X,1594202273,1250041104,1451645600
2013-10-13,0805098542,1476745374,140006922X,0805098208,0385349947,1451606273,1476726094,0345534522,1451668724,1594202273,0062225790,0307718964,0399159215,0307597059,0385350880,1400064163,038553292X,0385536615,1451654421,0805096663
2013-10-20,0805098542,0316204366,1476745374,0767919408,0812994868,0385349947,140006922X,052595421X,1451695993,1476726094,0805098208,1451606273,0345534522,0385350880,1451668724,1594202273,0805096663,0525952454,1626361398,1439192367
2013-10-27,0805098542,0316204366,0812994868,0316322407,1250040159,1476745374,0767919408,0385349947,1451695993,140006922X,1476726094,1416544623,0062114867,1626361398,0805098208,0345534522,0770437540,052595421X,1451606273,1400064163
2013-11-03,1250038820,0805098542,0316322407,0316204366,0812994868,0399161759,1250040159,1476745374,0544217624,0767919408,0385349947,1451695993,0062079603,140006922X,1476726094,1620402807,0062290797,0805098208,1400064163,1451606273
2013-11-10,0805098542,0316204366,0316322407,0385349173,1451687869,0812994868,0544217624,0544103343,1250040159,1250038820,0399161759,1476745374,0761177450,0385349149,0385349947,0767919408,1451695993,1594204810,0385525184,140006922X
2013-11-17,0805098542,0385349173,0316204366,0385530900,0316322407,1451687869,0544217624,0812994868,1476745374,0761177450,1250038820,1476765111,0385349947,1250040159,0805094202,0399161759,0316253014,0345543750,0767919408,0544103343
2013-11-24,0385349173,0805098542,1594204403,141654786X,0316204366,0316322407,0385530900,159523103X,1451687869,1476745374,1250038820,0544217624,0385349947,0812994868,0761177450,0316253014,0374298688,0767919408,1250040159,0399161759
2013-12-01,0385349173,0805098542,141654786X,0316204366,0316322407,1594204403,1476745374,159523103X,0062292889,0385530900,1250038820,0385349947,0544217624,0399161287,0812994868,0805096663,1476726094,0761177450,0767919408,0316253014
2013-12-08,0385349173,0805098542,1476764743,159523103X,141654786X,0316204366,0316322407,1476745374,0062292889,1476731497,0804137897,0385521707,0804139571,1594204403,1250038820,0385530900,0805096663,0385349947,1476726094,0399161759
2013-12-15,0385349173,0316204366,0805098542,159523103X,1476764743,141654786X,1250038820,0316322407,1476745374,0385521707,0804139571,1476731497,0767919408,1476726094,0805096663,0062292889,1594204403,0385349947,0385530900,0399161759
2013-12-22,0385349173,0805098542,159523103X,0316204366,1476764743,141654786X,1250038820,0316322407,1476745374,0767919408,0385349947,0805096663,0804139571,0316614351,067002581X,0399161759,1476726094,1400064163,0385521707,0812994868
2013-12-29,0385349173,0805098542,159523103X,0316204366,141654786X,1476764743,1250038820,0316322407,0804139571,1476745374,0767919408,1400064163,1476726094,067002581X,0385349947,0316614351,0805096663,0399161759,052595421X,0385530900
2014-01-05,0385349173,0805098542,0316204366,159523103X,141654786X,1476764743,0316322407,1250038820,0804139571,1476745374,0767919408,1476726094,1400064163,0805096663,0385349947,067002581X,0316614351,052595421X,0399161759,0544217624
2014-01-12,0385349173,0805098542,0316204366,159523103X,141654786X,0316322407,1476764743,0804139571,0767919408,1250038820,1476745374,0805096663,1476726094,0385349947,1400064163,140006922X,0804137897,0544217624,052595421X,0805093079
2014-01-19,0385349173,0316204366,0805098542,159523103X,0316322407,141654786X,1250038820,0385349947,1476764743,0804139571,0767919408,140006922X,0385521707,1400064163,067002581X,1476726094,1476745374,0316614351,1250040159,0805096663
2014-01-26,0385349173,0316204366,0805098542,158542935X,0316322407,159523103X,0385349947,0679643753,0307269876,141654786X,1250038820,1476733767,1400064163,0399167242,067002581X,1476764743,0385521707,140006922X,0767919408,0804139571
2014-02-02,0307959473,0385349173,0316204366,0805098542,0316322407,0385349947,159523103X,1476733767,0812992857,1400064163,0307269876,0385521707,141654786X,0679643753,1250038820,067002581X,158542935X,0767919408,0399167242,0805092803
2014-02-09,0307959473,0385349173,0316204366,0805098542,0385349947,0316322407,159523103X,0307269876,0393239357,1400064163,1476733767,0812992857,141654786X,1250038820,0679643753,0767919408,158542935X,0385521707,067002581X,0062236679
2014-02-16,0307959473,0316204366,0385349173,0805098542,0385349947,0316322407,0307269876,159523103X,1400064163,0385521707,1250038820,141654786X,067002581X,158542935X,140006922X,0393239357,0062072226,0307984761,0679643753,0062236679
2014-02-23,0307959473,034553283X,0316204366,0385349173,0805098542,0062072226,0385349947,0316322407,1594205469,159523103X,1400064163,1250038820,0307269876,141654786X,0393239357,0385521707,067002581X,158542935X,1476709122,0679643753
2014-03-02,0307959473,0385349173,0316204366,0805098542,0805092994,0804136750,0385349947,159523103X,0316322407,034553283X,1400064163,1594205469,0062072226,1250038820,0062267558,0062296310,0393239357,067002581X,0385521707,0670025666
2014-03-09,0316204366,0307959473,1400064163,0805092994,0805098542,0385349173,034553283X,0385349947,159523103X,1250040493,0316322407,0804136750,1250038820,0446583251,067002581X,0062072226,0062296310,1594205469,0393239357,140006922X
2014-03-16,038553082X,1400064163,0316204366,0805098542,0805092994,0307959473,0385349173,0385349947,034553283X,159523103X,0316322407,1250038820,0446583251,0804136750,0062072226,067002581X,0385521707,1250040493,0385535937,141654786X
2014-03-23,1455599735,038553082X,0805098542,1400064163,0316204366,0385349173,0385349947,0307959473,0805092994,0316322407,1592407552,034553283X,159523103X,0399165940,1250038820,067002581X,1250040493,031622104X,0385535937,1594204306
2014-03-30,1455599735,0062265423,0805098542,0316204366,0385349947,1400064163,038553082X,0385349173,006202423X,0374228442,0670026093,0385535937,0307959473,0805092994,0399165940,0316322407,159523103X,0871404516,1592407552,034553283X
2014-04-06,0062265423,1476730628,1455599735,0805098542,0316204366,1400064163,0804138532,038553082X,0060539186,0385349947,0385349173,0670026093,0307959473,006202423X,0316322407,0385535937,159523103X,0805092994,0374228442,1451666195
2014-04-13,0804140847,1476773955,1455599735,0062265423,0804138532,0805098542,0316204366,1476730628,1400064163,0385349947,0385349173,038553082X,0060539186,0385349319,080509590X,067443000X,0316322407,0307959473,006202423X,0670026093
2014-04-20,0393244660,0062308254,0804140847,0062265423,1476773955,1476763305,0804138532,1455599735,0805098542,0316204366,1439199582,1400064163,0385349947,1476730628,0385349173,0060539186,038553082X,0316322407,0307959473,067443000X
2014-04-27,0393244660,0062114042,0804140847,006229069X,0062265423,0805098542,0812993012,081299342X,1451685718,1476773955,147675361X,1400064163,0385349947,145550176X,0316204366,1591846706,0804138532,1455599735,0061778184,0385349319
2014-05-04,0393244660,0804140847,1594205736,081299342X,0062265423,0805098542,0062114042,006223062X,147675361X,0385349947,0316204366,1455599735,1476773955,0812993012,067443000X,1451685718,0804138532,1400064163,1118921224,1455584371
2014-05-11,0393244660,1627790527,1455578452,067443000X,0804140847,0062265423,0805098542,081299342X,147675361X,006223062X,1439199582,1594205736,0385349947,0316204366,1400064163,0316373729,0062114042,1455599735,0812993012,0385349319
2014-05-18,067443000X,1627790527,0393244660,1455578452,0812994264,0804140847,1439199582,0385349947,0316204366,0805098542,0062265423,006223062X,081299342X,1400064163,0062114042,147675361X,0316322407,067002581X,0385349173,1455599735
2014-05-25,067443000X,1602862567,0316400734,1455578452,1627790527,1476763534,0393244660,0804140847,0670025194,0812994264,0385349947,0316204366,1439199582,1400064163,0062265423,0805098542,0385349173,1455599735,0316322407,1451655096
2014-06-01,067443000X,0062218336,1602862567,0804138591,162779073X,1591846773,0316400734,1455578452,0393244660,1627790527,0670025194,0062320408,1476763534,1400064163,0804140847,0385349947,0062116290,0316204366,006223062X,0812994264
2014-06-08,1595231129,067443000X,0062218336,1602862567,0316400734,0804138591,1627790527,162779073X,0804140847,0393244660,0670025194,1455578452,1400064163,0385349947,1476763534,0316204366,1455518735,0062116290,1455547220,0805098542
2014-06-15,1595231129,067443000X,0316400734,0062218336,0804138591,1602862567,006226740X,1627790527,162779073X,0393244660,1400064163,0804140847,0385349947,0316204366,0670025194,0316322407,0805098542,1476763534,0307889750,0062116290
2014-06-22,1595231129,067443000X,0316400734,0062218336,1400064163,0393244660,1602862567,162779073X,1455583634,0316204366,0804138591,0374298637,0385349947,1627790527,0316322407,1400066115,0804140847,1250020204,1594205221,0805098542
2014-06-29,1476751447,1595231129,0316400734,067443000X,1400064163,0062218336,0393244660,0374298637,0805098542,1439199582,1455547220,0385349173,1627790527,0804138591,1476763534,1250020204,0316204366,0316322407,0062318985,1455583634
2014-07-06,1476751447,1595231129,067443000X,1400064163,0062218336,0316400734,0393244660,0374298637,1627790527,0316322407,0316204366,1594205221,0805098542,0385349947,1455583634,1602862567,0547719280,1439199582,1250041686,0062265423
2014-07-13,1476751447,1621573133,1595231129,067443000X,1400064163,0062218336,0316322407,1250020204,0316400734,0374298637,0393244660,0385349947,0316204366,1455583634,1594205221,0804140847,162157203X,006223062X,0805098542,1250041686
2014-07-20,1621573133,1476751447,1400064163,1595231129,067443000X,0062218336,0425269027,0316322407,0393244660,0316204366,0385349947,1250020204,0316400734,1594205221,0805098542,0374298637,0385349173,1455583634,162157203X,1250063183
2014-07-27,1400064163,162157203X,1621573133,1476751447,1595231129,067443000X,0316204366,0062218336,0316322407,0425269027,0393244660,0385349947,0805098542,0804140847,147675361X,1594205221,0385349173,1250020204,0316400734,1250038820
2014-08-03,1400064163,162157203X,1621573133,1594205191,1476751447,1595231129,067443000X,0062218336,0316204366,0316231436,0316322407,0385349947,0393244660,0425269027,1400069335,1602862567,0805098542,0385349173,1594205221,1250020204
2014-08-10,162157203X,1400064163,1621573133,1595231129,1476751447,1594205191,0316204366,0062218336,067443000X,0062311239,0316322407,0393244660,0316231436,1400069335,0385349947,0805098542,0425269027,0385349173,0804140847,1594205221
2014-08-17,162157203X,0804136637,1595231129,1400064163,1476751447,1621573133,0316204366,1594205191,0062218336,067443000X,0316322407,0385349947,0805098542,0316231436,0385349173,0062311239,0544274156,0393244660,0670025364,1594205221
2014-08-24,162157203X,1595231129,0385535376,0804139210,1476751447,0804136637,1476782415,1621573133,0316204366,1400064163,0062323199,1594205191,067443000X,0062218336,0670025364,0316322407,0385349947,0805098542,0393081591,0393244660
2014-08-31,162157203X,1595231129,0385535376,0804139210,0316204366,0804136637,1476751447,1400064163,1621573133,1476782415,067443000X,0316322407,0062218336,1594205191,0062323199,0385349947,0805098542,0393244660,1250038820,0393081591
2014-09-07,1595231129,052595418X,162157203X,0385535376,1455557560,1476751447,1476702713,0804139210,1400064163,0804136637,0393244660,0316322407,0316204366,1621573133,067443000X,0062218336,0385349947,0374141398,1594205191,1250038820
2014-09-14,1595231129,1455557560,162157203X,052595418X,0385535376,1400064163,0316322407,067443000X,1476751447,1476702713,0385349947,0316204366,0804139210,0804136637,0393244660,0062218336,1621573133,1594205191,0805098542,0316231436
2014-09-21,0544272994,1476766231,1595231129,0425269027,0385535376,162157203X,052595418X,038553695X,1400064163,0062218336,1455557560,0316204366,067443000X,0804139210,1476702713,0804136637,1476751447,0425266338,0393244660,0316322407
2014-09-28,0544272994,1455582271,1451636016,1594206147,0425269027,1476766231,1595231129,0804179077,0385535376,0307700232,052595418X,162157203X,1594205701,0425266338,0385347375,0385349173,1400064163,038553695X,0316204366,0062218336
2014-10-05,1455582271,0544272994,1594206147,1621572552,1451697384,0307700232,1595231129,0425269027,1451636016,1476766231,0385352034,0385535376,052595418X,0393240231,162157203X,0804179077,1594205701,0385349173,0385347375,0316332763
2014-10-12,080509668X,1455582271,0544272994,1594206147,1621572552,0307700232,1451697384,0385349912,1595231129,147673190X,1451636016,1476766231,0385349947,0385349173,0425269027,0385535376,0805098542,0804179077,145169797X,0316230871
2014-10-19,080509668X,081299499X,0544272994,1594632960,0670025852,1455582271,1621572552,1594206147,1451697384,1451673280,0385349912,1595231129,0307700232,1451636016,147673190X,0385349173,0374227357,1618689517,0804179077,0805098542
2014-10-26,080509668X,081299499X,0805095152,147670869X,1455582433,1594205965,0544272994,1476714541,1621572552,1455582271,1451636016,1451673280,1451628501,1594632960,1594206147,1451697384,0670025852,0062225065,0316322407,1250038820
2014-11-02,080509668X,081299499X,1476764026,0805095152,147670869X,0385346999,1594205965,0544272994,1455582433,1476714541,0316322407,1621572552,1455582271,1594632960,0062225065,1451673280,1451636016,0871401002,0399172084,0544341414
2014-11-09,080509668X,081299499X,0804140413,0805095152,1476764026,0385346999,147670869X,1455582433,0544272994,0812994523,1594205965,1594632960,1451673280,0316322407,0316379646,0062225065,1455582271,0544341414,0670025852,1101882913
2014-11-16,0062268341,080509668X,081299499X,0805095152,1476783667,0804140413,0544272994,147670869X,1476783896,1455582433,1476764026,0385354045,0385346999,0525954422,1250017645,0062078224,0316379646,0316322407,1451651546,0062242350
2014-11-23,080509668X,0062268341,081299499X,0805095152,0451468686,0062322842,0544272994,1250007135,038534824X,1476783896,1476783667,1476764026,147670869X,1455582433,0316322407,0385354045,0385346999,0062309528,0804140413,0670025321
2014-11-30,0553447785,080509668X,0062268341,1627792287,1594486298,0805095152,1455581089,1118799941,081299499X,0544272994,052595452X,0062322842,1250007135,0451468686,1476783896,038534824X,1101874457,1476764026,147670869X,1476783667
2014-12-07,0553447785,080509668X,0062268341,0805095152,1627792287,0544272994,0825307449,1594486298,1476783896,081299499X,0525954848,0062314963,052595452X,1476764026,038534824X,147670869X,1594633029,1476783667,0062322842,0804140413
2014-12-14,0553447785,080509668X,0062268341,0544272994,1627792287,1250038820,0062314963,0805095152,081299499X,0385346999,1476764026,1594486298,1476783896,052595452X,147670869X,0804140413,1476783667,038534824X,0825307449,0525954848
2014-12-21,1250038820,080509668X,0553447785,0062268341,0544272994,0805095152,1627792287,0062314963,1476764026,147670869X,081299499X,1594486298,1476783667,1476783896,0316247162,038534824X,0805098542,0804140413,0385349173,0385346999
2014-12-28,080509668X,0553447785,0062268341,0544272994,1250038820,0062314963,0805095152,1627792287,1476764026,081299499X,147670869X,1400064163,1594486298,1476783667,0374280606,0062387391,0805098542,0804140413,1476783896,038534824X
2015-01-04,080509668X,0553447785,0544272994,0062268341,1250038820,1400064163,1476764026,1627792287,0805095152,0062314963,147670869X,081299499X,1476783667,038534824X,1594486298,0316322407,0385349173,1476783896,0385535376,0804140413
2015-01-11,080509668X,0553447785,0062268341,0544272994,1400064163,1250038820,081299499X,0805095152,1476764026,147670869X,1627792287,0374280606,1476783896,0062314963,038534824X,1594486298,052595452X,0316322407,1476783667,0385349173
2015-01-18,0062268341,080509668X,0544272994,0805095152,0553447785,1400064163,081299499X,0374280606,0062368338,1250038820,1594486298,0525954422,1627792287,1476764026,0316322407,147670869X,0805098542,0805093079,052595452X,1250007135
2015-01-25,0062268341,080509668X,0805095152,0544272994,081299499X,0553447785,081299695X,0374280606,0770433243,1400064163,1451673213,147670869X,0062368338,1250038820,1627792287,1594486298,0385349173,0316322407,067443000X,1451697384
2015-02-01,0805095152,0062268341,080509668X,081299695X,0544272994,081299499X,0553447785,1400064163,0770433243,1621573737,0374280606,0316322407,1250038820,1594486298,1451697384,0062368338,1627792287,0812993578,147670869X,052595452X
2015-02-08,0805095152,0062268341,1250060990,080509668X,0544272994,081299499X,0374280606,0553447785,081299695X,1594205868,0393244075,0316322407,0770433243,0316328685,1594486298,1451693664,1400064163,0544287045,1250038820,0062368338
2015-02-15,0805095152,0984504176,0062268341,1250060990,080509668X,1250045444,0544272994,0385529988,081299499X,0374280606,081299695X,0553447785,1594205868,0316328685,0316322407,0393244075,0062067842,0062314963,1594486298,1250038820
2015-02-22,0805095152,080509668X,0062268341,0544272994,1594205868,0385529988,1250060990,1250045444,081299499X,0062067842,147675571X,1250038820,1416576576,067002550X,0316322407,081299695X,1476764026,0316328685,0374280606,1620408902
2015-03-01,0805095152,080509668X,1594205876,0062268341,0544272994,0062316095,1594205868,147675571X,1476764026,1250045444,1250060990,1250038820,0385529988,0316322407,081299499X,067002550X,1620408902,159420537X,1476749051,0805098542
2015-03-08,0805095152,1594205876,080509668X,0062268341,0544272994,147675571X,1594205868,0802123414,0316322407,0385529988,159420537X,081299499X,0805098542,1594486298,0062316095,1476764026,1250038820,1250045444,067002550X,1620408902
2015-03-15,0805095152,0062295896,0385539002,080509668X,0802123414,0062268341,1594205876,0544272994,1455527440,147675571X,0316322407,1594205868,159420537X,0062316095,081299499X,1250045444,067002550X,1250060990,1419715712,0385529988
2015-03-22,0805095152,0062295896,080509668X,0062268341,0802123414,0393244814,0544272994,1455527440,0385539002,1594205876,081299499X,0399165959,147675571X,0316322407,159420537X,0805098542,0062316095,067002550X,1250045444,1250038820
2015-03-29,0307408868,0805095152,0399174060,080509668X,0062268341,0802123414,0544272994,0062295896,0525427201,1476769893,0393244814,0316322407,081299499X,1594205876,1455527114,0399165959,1455578525,0062316095,0805098542,147675571X
2015-04-05,0307408868,0984504176,0805095152,0802123414,0399174060,0062268341,0544272994,080509668X,0062295896,0525427201,0374280304,1455532703,1476769893,0062316095,1455527114,081299499X,0805098542,147675571X,0316322407,1594205876
2015-04-12,0307408868,0385347405,0805095152,0984504176,0802123414,1455532703,080509668X,0062333933,0062268341,0399174060,0544272994,1476769893,0805098542,0525427201,1416576576,1455527114,1476785058,0062295896,081299499X,0374280304
2015-04-19,0307408868,0805095152,0385347405,0802123414,080509668X,0393247686,0062268341,0062333933,0544272994,0984504176,1455532703,1594487138,0393240185,125006113X,0805098542,0399174060,1455527114,1137280107,1476769893,081299499X
2015-04-26,1627795073,0307408868,0062305190,0805095152,0684808277,0393240185,147673075X,0802123414,0544272994,0062268341,0385347405,0393247686,080509668X,0062333933,0871404389,1455532703,0553446657,1476743827,1594487138,0399174060
2015-05-03,081299325X,1627795073,1455504211,0307408868,0062305190,0805095152,147673075X,0393240185,0802123414,0062002767,0544272994,0684808277,0062268341,080509668X,0316334316,0307594963,1476743827,0385347405,0393247686,1455532703
2015-05-10,081299325X,1455584908,1627795073,0385538731,0307408868,1455504211,0062305190,0805095152,0393240185,147673075X,0802123414,0062002767,0544272994,0316334316,0062268341,0684808277,1455599875,006233381X,080509668X,0307594963
2015-05-17,0525427651,081299325X,1455584908,1627795073,0307408868,0385538731,0062305190,0805095152,0385352549,0984504176,1455504211,147673075X,0393240185,0802123414,0062002767,0684808277,006233381X,0062268341,0544272994,1455599875
2015-05-24,1476728747,0062369288,081299325X,1455584908,0316403555,1101903821,0062398083,0525427651,0307408868,1250033799,1627795073,0984504176,0385538731,0805095152,0062305190,0062385321,0544279336,147673075X,1455504211,0385352549
2015-05-31,1476728747,1455584908,0062369288,1400069696,081299325X,1627795073,1101903821,0316403555,0316247766,0062398083,0307408868,0525427651,0805095152,0385353405,0385538731,1455585661,0385536399,0385352549,0062385321,0062305190
2015-06-07,1476728747,081299325X,0062301233,1455584908,1627795073,0062369288,1400069696,0307408868,0805095152,0316403555,1101903821,0062398083,0385353405,0525427651,0316247766,0984504176,0385352549,0385538731,0544272994,1594205566
2015-06-14,1476728747,081299325X,1455584908,0805095152,1627795073,0525954678,0307408868,0316403555,0062398083,0062301233,1400069696,0385353405,0062369288,125006581X,0984504176,0385538731,1941393268,1101903821,1476794707,0544272994
2015-06-21,1476728747,1621572676,1476762627,081299325X,1455584908,0307408868,0316403555,0805095152,1627795073,0062301233,0062398083,0062369288,0385353405,0525954678,0544272994,1400069696,125006581X,1941393268,0316247766,0385538731
2015-06-28,1476728747,1476762627,1627795073,081299325X,0307408868,1455584908,1621572676,0316403555,0805095152,0062301233,0385353405,0525954678,0062238493,1400069696,0544272994,080509668X,0316247766,0393240185,0385538731,0984504176
2015-07-05,1476728747,1594206279,1627795073,0307408868,0316403555,081299325X,0812997573,0805095152,1621572676,1455584908,0385353405,1400069696,1476762627,0062301233,0525954678,1627790837,080509668X,1400063361,0062312057,0062238493
2015-07-12,1476728747,0062372106,1594206279,0307408868,0812997573,081299325X,1627795073,0805095152,0316403555,1621572676,1476762627,0062301233,1455584908,1400063361,1627790837,1476794707,0544272994,0385353405,0812995368,1400069696
2015-07-19,1476728747,1594206279,0062372106,0307408868,0805095152,081299325X,0812997573,0812996410,0385353405,1451659164,1621572676,0316403555,0062301233,1476762627,1476794707,1627795073,0062268341,0812995368,1455584908,1455554596
2015-07-26,1476728747,1594206279,0062372106,1501115634,0307408868,1621572676,0062365614,0805095152,081299325X,1451659164,0812997573,0385353405,0385537603,0812996410,0062301233,1476762627,1476794707,1455584908,0802123414,0316403555
2015-08-02,0812993543,1476728747,1594206279,0062372106,0805095152,0307408868,1501115634,0062365614,0062319752,0812997573,081299325X,0385353405,1621572676,1451659164,0062301233,0385537603,0802123414,0812996410,1476754802,1476776296
2015-08-09,0812993543,1476728747,1594206279,0062372106,1594203474,0805095152,0812997573,0062319752,0307408868,1501115634,1451659164,081299325X,0062365614,1621572676,0385353405,0062301233,1476776296,125006788X,0802123414,0385537603
2015-08-16,0812993543,1476728747,1594206279,1501115634,0062372106,0805095152,0307408868,0812997573,0062319752,1451659164,1594203474,081299325X,0062365614,0385537603,1621572676,1455554596,1941393268,0062301233,125006788X,0802123414
2015-08-23,1451606303,0812993543,1476728747,1594206279,1941393268,0805095152,0307408868,0062372106,081299325X,0812997573,1451659164,1594203474,0385537301,0062301233,1455554596,1621572676,1476789932,0062365614,0385537603,1501115634
2015-08-30,1451606303,0812993543,1476785651,1476728747,1594206279,0805095152,0307408868,1594203474,1941393268,0062372106,081299325X,1501115634,0385537301,0062301233,1451659164,0385537603,0812997573,1621572676,0062268341,0544272994
2015-09-06,1451606303,0812993543,1476728747,0805095152,1476785651,1594206279,0307408868,1501115634,1941393268,081299325X,0062372106,0062301233,1594203474,1451659164,0812997573,0525955062,0544272994,0062268341,0385537301,0385537603
2015-09-13,1451606303,0812993543,1476728747,0805095152,1594206279,1476785651,0307408868,158333467X,081299325X,1501115634,1250010020,0062301233,0812997573,1451659164,1594203474,0544272994,0062372106,1941393268,0062268341,0316403555
2015-09-20,1451606303,0812993543,1501115413,1476728747,0805095152,1250078970,1594206279,158333467X,0385352549,0307408868,0062238469,1250014549,081299325X,1501115634,1476785651,0062301233,0062372106,1941393268,0544272994,1451659164
2015-09-27,0812993543,1451606303,1501115413,1476728747,0805095152,1594206279,0385540612,1601427557,1941393268,158333467X,0307408868,0547840055,1101903457,0385352549,081299325X,1250014549,1250078970,1250044634,0062301233,0307378454
2015-10-04,0804138141,0812993543,0062223062,0062346229,1455533769,0805095152,1476728747,1451606303,1601427557,1594206279,1501115413,0307408868,0385540612,1941393268,1101946199,0399174338,1101903457,158333467X,1476748381,0385352549
2015-10-11,1627792414,0804138141,1250077001,0812993543,0805095152,1476728747,1451606303,1601427557,1439114080,1455533769,1594206279,0062223062,0062346229,0848746392,1476748381,0307408868,0399174338,0393080641,1501115413,1941393268
2015-10-18,1627792414,0804138141,1250077001,0812993543,0805095152,1476728747,1250083974,0385350570,1476765073,1439114080,1594206279,0544323521,1601427557,1621573788,0062223062,0553392980,1476748381,0307408868,038535066X,1455533769
2015-10-25,1627792414,1591848040,1101875100,0399173323,0804138141,0547250258,0812993543,039324721X,1250077001,0805095152,1476728747,0385350570,1476727775,0316244570,0544323521,1250083974,0718042220,1594206279,0062223062,1594205558
2015-11-01,1250058902,1627792414,1591848040,1101875100,0399173323,0804138141,0812993543,1501116444,0399167250,1250077001,0547250258,039324721X,0805095152,1476728747,0316244570,0718042220,1476727775,1594206279,0385350570,0848746392
2015-11-08,1627792414,1501117696,1591848040,1250058902,1101875100,0812993543,0399167250,0804138141,1250067057,1501116444,0399173323,150111235X,0805095152,1250077001,1594631743,0547250258,1476728747,039324721X,0385350570,0062276166
